x [um],y [um],Vmem [mV]
6.682105229861348050e+01,1.663963604424040810e+01,-2.670032805359905836e+01
8.494637457959717608e+01,1.605470792227242427e+01,-2.671756179842373768e+01
1.018573322761801876e+02,1.679150068951226515e+01,-2.676922157446352202e+01
5.065700583769645249e+01,2.429762127700793073e+01,-2.666145425610737618e+01
6.761476262156277528e+01,2.341316492874424071e+01,-2.667712095692803942e+01
8.513720858295779692e+01,2.342840625360588547e+01,-2.671390659574597137e+01
1.019161621845423298e+02,2.392970450222340872e+01,-2.676745899264996709e+01
3.443395125464804352e+01,3.519770083710881892e+01,-2.666108746723027068e+01
5.089291201510567220e+01,3.309512408840252107e+01,-2.665286404996634673e+01
6.777305677674863205e+01,3.275883677993162024e+01,-2.667922892576315874e+01
8.469719552553124231e+01,3.290266067860773802e+01,-2.674919121446478343e+01
1.018089869120431956e+02,3.337200183516362273e+01,-2.684040770971478196e+01
3.432494021269459239e+01,4.363111179283308161e+01,-2.665202950379570268e+01
5.068968460226865602e+01,4.262687109657755258e+01,-2.665310655961737396e+01
6.746816064927303103e+01,4.224716867673340914e+01,-2.670582990684762947e+01
8.466945162483069964e+01,4.232852339236139017e+01,-2.684282434108902393e+01
1.020757294758796547e+02,4.269217064575833831e+01,-2.702745694525769338e+01
1.892351116603597205e+01,5.413898200189923671e+01,-2.666714860416689348e+01
3.348991682397861069e+01,5.223417686648575398e+01,-2.664458981506011526e+01
5.083194159156803948e+01,5.237365594693191184e+01,-2.666370552580026398e+01
6.747919066900387008e+01,5.174455500957406429e+01,-2.676047381859813612e+01
8.476362077464597178e+01,5.167373986798401830e+01,-2.701932703878494024e+01
1.021661359183494540e+02,5.203958238955785731e+01,-2.740723717755301791e+01
1.365443292334086038e+02,5.161823209232048981e+01,-2.793392834203968889e+01
1.702637255210505529e+01,6.251981684122786476e+01,-2.665343041662001511e+01
3.364001623340146807e+01,6.150196437105918790e+01,-2.664253724408242974e+01
5.085184499624494947e+01,6.175065087672736297e+01,-2.668252709776768228e+01
6.778656198547544420e+01,6.150932830586801714e+01,-2.684806276867095676e+01
8.464798729068903071e+01,6.104999064992735924e+01,-2.729491900877369304e+01
1.021517851673985433e+02,6.138472392386426435e+01,-2.825350119563348628e+01
1.192726210732057268e+02,6.112926624129148223e+01,-2.935632524732018567e+01
1.365118569865990708e+02,6.088632294329670458e+01,-2.861820635705329252e+01
1.507212196120388796e+02,6.074744484605999162e+01,-2.815325644099685576e+01
1.664254008905086479e+01,7.156854461813298940e+01,-2.664658621497055080e+01
3.349860235086666194e+01,7.051487179362389668e+01,-2.664231998355531417e+01
5.068515948751922906e+01,7.110894902037237841e+01,-2.670442713808029822e+01
6.777993566744552822e+01,7.118038617404917545e+01,-2.695310319426184620e+01
8.485194859983157301e+01,7.058257254781820222e+01,-2.768589854617771095e+01
1.020630427210811888e+02,7.070519391543371057e+01,-2.925925199705306667e+01
1.192914890578334166e+02,7.056945219235883826e+01,-3.041716199267315446e+01
1.363783350910396734e+02,7.052958261534040219e+01,-2.974199976917396171e+01
1.523977221827059338e+02,7.009029404763050763e+01,-2.866970099513563852e+01
1.686370237648046810e+01,7.984311316788800639e+01,-2.664596502870056227e+01
3.368589125565188880e+01,7.991730448179791324e+01,-2.664414133432379828e+01
5.043841485455719464e+01,8.047715596933774407e+01,-2.672399532892128349e+01
6.778072162902903131e+01,8.059596721815434250e+01,-2.705701855531179589e+01
8.504831125506896683e+01,8.008571147352168396e+01,-2.812088594463707381e+01
1.020569867454130133e+02,8.015979594568273114e+01,-3.021601393973091731e+01
1.190994166470175486e+02,7.997642244277805901e+01,-2.946375519824643163e+01
1.363392187019897790e+02,7.995811335760571126e+01,-3.062234274272909929e+01
1.533026119134449630e+02,7.958662405415468299e+01,-2.916023028463563804e+01
1.742132535579710151e+01,8.972300397730712973e+01,-2.663383173076903176e+01
3.373659575734660621e+01,8.959111837850034021e+01,-2.664592202434777946e+01
5.057968110868013412e+01,8.981805385780894824e+01,-2.674057306013636648e+01
6.771820579291427578e+01,8.992355272285257684e+01,-2.712773057968612633e+01
8.503505450297065238e+01,8.954729885286570834e+01,-2.844804821256525784e+01
1.019327113376135969e+02,8.975111801171179593e+01,-3.069547636043744276e+01
1.188054171821561766e+02,8.944598673988308235e+01,-2.889802068994724848e+01
1.361857948082036955e+02,8.927714187902287790e+01,-3.085712435302805545e+01
1.527452228106350560e+02,8.924721648434311305e+01,-2.958050168369053523e+01
1.605777338275559529e+01,9.718660310465182306e+01,-2.663971762218826811e+01
3.357834322286902307e+01,9.918797865327579188e+01,-2.664801545442305297e+01
5.056783600528432743e+01,9.925971113765383791e+01,-2.674440299275054400e+01
6.784287443415455243e+01,9.925728237920472452e+01,-2.714859280467534219e+01
8.482473411496050630e+01,9.901193793800233323e+01,-2.851364298763973437e+01
1.018593795596894296e+02,9.931574977363681000e+01,-3.071736623029149271e+01
1.188439378481806159e+02,9.888897165973752124e+01,-2.871109878456453401e+01
1.361334292810781790e+02,9.862922129543065353e+01,-3.087081187691750728e+01
1.528238378849287358e+02,9.921581265993789600e+01,-2.961635484088905557e+01
1.711567005134352826e+01,1.082634073129491270e+02,-2.664977639662074083e+01
3.326882157866779011e+01,1.084581684768118066e+02,-2.664986470146022057e+01
5.055597666226658049e+01,1.085743811587376229e+02,-2.673610621042768543e+01
6.793248595281005464e+01,1.086142508845800734e+02,-2.710308902523911101e+01
8.493244208700484421e+01,1.085690458135680103e+02,-2.831661135401498441e+01
1.019641896135594124e+02,1.086967606226176457e+02,-3.051743957103662552e+01
1.191343409813967327e+02,1.083575320078325461e+02,-2.924529340891700357e+01
1.360276672657367669e+02,1.079510636256118090e+02,-3.072825884161834864e+01
1.520149337578651796e+02,1.089658558034390552e+02,-2.937800345169330640e+01
1.881824381610392649e+01,1.170511314663085187e+02,-2.666425144461310381e+01
3.301231024345440801e+01,1.182016402963535029e+02,-2.665299114284747262e+01
5.066744563161068982e+01,1.178171644733400427e+02,-2.672138659172416908e+01
6.782190514205888121e+01,1.180219498096101063e+02,-2.700634770619117475e+01
8.500913516383317869e+01,1.179824567398121928e+02,-2.791145090757652980e+01
1.021539942312968634e+02,1.181514061946265599e+02,-2.966919662679854852e+01
1.192528964877933930e+02,1.176405445073379354e+02,-3.058654765799147768e+01
1.366967195752441455e+02,1.178224198082660905e+02,-2.989858504581672705e+01
1.501483294001667161e+02,1.175732542186461131e+02,-2.904825563661502486e+01
3.427821963658053761e+01,1.272070721603376882e+02,-2.666116645239510419e+01
5.078907442729270372e+01,1.273289295509543990e+02,-2.670431357997352961e+01
6.783686459532825097e+01,1.275049372721211256e+02,-2.690228813865050839e+01
8.500371302943466389e+01,1.273660788544879807e+02,-2.747889194202920038e+01
1.023308847758043783e+02,1.275500735308519893e+02,-2.854740806755299687e+01
1.192576687850833679e+02,1.271162181533374991e+02,-2.931312933954614763e+01
1.355496591366998587e+02,1.265887824967924473e+02,-2.900420278516411798e+01
