x [um],y [um],Vmem [mV]
6.682105229861348050e+01,1.663963604424040810e+01,-4.287936836093171777e+00
8.494637457959717608e+01,1.605470792227242427e+01,-4.324334786683794896e+00
1.018573322761801876e+02,1.679150068951226515e+01,-4.461625500436022129e+00
5.065700583769645249e+01,2.429762127700793073e+01,-4.182534929188028272e+00
6.761476262156277528e+01,2.341316492874424071e+01,-4.217696363013309302e+00
8.513720858295779692e+01,2.342840625360588547e+01,-4.304794692651570109e+00
1.019161621845423298e+02,2.392970450222340872e+01,-4.452745685752273808e+00
3.443395125464804352e+01,3.519770083710881892e+01,-4.183539610177446910e+00
5.089291201510567220e+01,3.309512408840252107e+01,-4.155957173236662250e+00
6.777305677674863205e+01,3.275883677993162024e+01,-4.218054424333920416e+00
8.469719552553124231e+01,3.290266067860773802e+01,-4.388354573154634508e+00
1.018089869120431956e+02,3.337200183516362273e+01,-4.643500274877673029e+00
3.432494021269459239e+01,4.363111179283308161e+01,-4.155845214129044507e+00
5.068968460226865602e+01,4.262687109657755258e+01,-4.154067580488099765e+00
6.746816064927303103e+01,4.224716867673340914e+01,-4.281339661752422643e+00
8.466945162483069964e+01,4.232852339236139017e+01,-4.622148887599541567e+00
1.020757294758796547e+02,4.269217064575833831e+01,-5.147293952151568597e+00
1.892351116603597205e+01,5.413898200189923671e+01,-4.203205555595845411e+00
3.348991682397861069e+01,5.223417686648575398e+01,-4.135087005736625798e+00
5.083194159156803948e+01,5.237365594693191184e+01,-4.178785239299030785e+00
6.747919066900387008e+01,5.174455500957406429e+01,-4.414002101125639399e+00
8.476362077464597178e+01,5.167373986798401830e+01,-5.072845781518773300e+00
1.021661359183494540e+02,5.203958238955785731e+01,-6.210874587764790178e+00
1.365443292334086038e+02,5.161823209232048981e+01,-7.445479320007955870e+00
1.702637255210505529e+01,6.251981684122786476e+01,-4.164641024496629207e+00
3.364001623340146807e+01,6.150196437105918790e+01,-4.127828130446983046e+00
5.085184499624494947e+01,6.175065087672736297e+01,-4.222513321772652262e+00
6.778656198547544420e+01,6.150932830586801714e+01,-4.632272959970250348e+00
8.464798729068903071e+01,6.104999064992735924e+01,-5.805318603257471288e+00
1.021517851673985433e+02,6.138472392386426435e+01,-8.625223348153591374e+00
1.192726210732057268e+02,6.112926624129148223e+01,-1.175067142055239344e+01
1.365118569865990708e+02,6.088632294329670458e+01,-9.722729618443349153e+00
1.507212196120388796e+02,6.074744484605999162e+01,-8.236983510674940945e+00
1.664254008905086479e+01,7.156854461813298940e+01,-4.145633175710856655e+00
3.349860235086666194e+01,7.051487179362389668e+01,-4.127027227241099716e+00
5.068515948751922906e+01,7.110894902037237841e+01,-4.275677973836295109e+00
6.777993566744552822e+01,7.118038617404917545e+01,-4.899396217866626380e+00
8.485194859983157301e+01,7.058257254781820222e+01,-6.909086702187329898e+00
1.020630427210811888e+02,7.070519391543371057e+01,-1.207975549826428008e+01
1.192914890578334166e+02,7.056945219235883826e+01,-1.736374994506828529e+01
1.363783350910396734e+02,7.052958261534040219e+01,-1.390222207091798623e+01
1.523977221827059338e+02,7.009029404763050763e+01,-9.827146017638167308e+00
1.686370237648046810e+01,7.984311316788800639e+01,-4.143764472898555873e+00
3.368589125565188880e+01,7.991730448179791324e+01,-4.131207779258796897e+00
5.043841485455719464e+01,8.047715596933774407e+01,-4.324664260163107343e+00
6.778072162902903131e+01,8.059596721815434250e+01,-5.168742738716558982e+00
8.504831125506896683e+01,8.008571147352168396e+01,-8.224055328470218029e+00
1.020569867454130133e+02,8.015979594568273114e+01,-1.599462098270565491e+01
1.190994166470175486e+02,7.997642244277805901e+01,-2.235460950340113939e+01
1.363392187019897790e+02,7.995811335760571126e+01,-1.832447860755298308e+01
1.533026119134449630e+02,7.958662405415468299e+01,-1.141154101979713076e+01
1.742132535579710151e+01,8.972300397730712973e+01,-4.113141543366113595e+00
3.373659575734660621e+01,8.959111837850034021e+01,-4.135763889785845748e+00
5.057968110868013412e+01,8.981805385780894824e+01,-4.365033826510630099e+00
6.771820579291427578e+01,8.992355272285257684e+01,-5.355786248960558105e+00
8.503505450297065238e+01,8.954729885286570834e+01,-9.275193114077961098e+00
