x [um],y [um],Vmem [mV]
6.682105229861348050e+01,1.663963604424040810e+01,-3.803511653922185332e+01
8.494637457959717608e+01,1.605470792227242427e+01,-3.804307416640956774e+01
1.018573322761801876e+02,1.679150068951226515e+01,-3.805256809226673198e+01
5.065700583769645249e+01,2.429762127700793073e+01,-3.802765698570404140e+01
6.761476262156277528e+01,2.341316492874424071e+01,-3.803314032736550132e+01
8.513720858295779692e+01,2.342840625360588547e+01,-3.804585070790508894e+01
1.019161621845423298e+02,2.392970450222340872e+01,-3.805374376263470992e+01
3.443395125464804352e+01,3.519770083710881892e+01,-3.802668160626253524e+01
5.089291201510567220e+01,3.309512408840252107e+01,-3.802772444221469783e+01
6.777305677674863205e+01,3.275883677993162024e+01,-3.803634443644369867e+01
8.469719552553124231e+01,3.290266067860773802e+01,-3.805778184761544480e+01
1.018089869120431956e+02,3.337200183516362273e+01,-3.807174018892636980e+01
3.432494021269459239e+01,4.363111179283308161e+01,-3.802664918584332554e+01
5.068968460226865602e+01,4.262687109657755258e+01,-3.802889743216590546e+01
6.746816064927303103e+01,4.224716867673340914e+01,-3.804506308578055496e+01
8.466945162483069964e+01,4.232852339236139017e+01,-3.808377120636431812e+01
1.020757294758796547e+02,4.269217064575833831e+01,-3.811326590033637984e+01
1.892351116603597205e+01,5.413898200189923671e+01,-3.802638370262621947e+01
3.348991682397861069e+01,5.223417686648575398e+01,-3.802562020872181847e+01
5.083194159156803948e+01,5.237365594693191184e+01,-3.803254915412131965e+01
6.747919066900387008e+01,5.174455500957406429e+01,-3.806223839332405845e+01
8.476362077464597178e+01,5.167373986798401830e+01,-3.813236051959129469e+01
1.021661359183494540e+02,5.203958238955785731e+01,-3.819303543809937196e+01
1.365443292334086038e+02,5.161823209232048981e+01,-3.841826339308301641e+01
1.702637255210505529e+01,6.251981684122786476e+01,-3.802426869632014217e+01
3.364001623340146807e+01,6.150196437105918790e+01,-3.802673168287953587e+01
5.085184499624494947e+01,6.175065087672736297e+01,-3.803973304689990442e+01
6.778656198547544420e+01,6.150932830586801714e+01,-3.808732925950295822e+01
8.464798729068903071e+01,6.104999064992735924e+01,-3.820371674355813241e+01
1.021517851673985433e+02,6.138472392386426435e+01,-3.838947373941777386e+01
1.192726210732057268e+02,6.112926624129148223e+01,-3.868890925950194060e+01
1.365118569865990708e+02,6.088632294329670458e+01,-3.846822844556859167e+01
1.507212196120388796e+02,6.074744484605999162e+01,-3.840889104243097307e+01
1.664254008905086479e+01,7.156854461813298940e+01,-3.802351452717136482e+01
3.349860235086666194e+01,7.051487179362389668e+01,-3.802667397735167754e+01
5.068515948751922906e+01,7.110894902037237841e+01,-3.804635826488064509e+01
6.777993566744552822e+01,7.118038617404917545e+01,-3.811624974206484495e+01
8.485194859983157301e+01,7.058257254781820222e+01,-3.828968396674270025e+01
1.020630427210811888e+02,7.070519391543371057e+01,-3.841939680401909385e+01
1.192914890578334166e+02,7.056945219235883826e+01,-3.775014978678758837e+01
1.363783350910396734e+02,7.052958261534040219e+01,-3.835181437032476737e+01
1.523977221827059338e+02,7.009029404763050763e+01,-3.850118121897563128e+01
1.686370237648046810e+01,7.984311316788800639e+01,-3.802336266892694283e+01
3.368589125565188880e+01,7.991730448179791324e+01,-3.802725030804243289e+01
5.043841485455719464e+01,8.047715596933774407e+01,-3.805109681038156566e+01
6.778072162902903131e+01,8.059596721815434250e+01,-3.814397368464484828e+01
8.504831125506896683e+01,8.008571147352168396e+01,-3.836321345011555906e+01
1.020569867454130133e+02,8.015979594568273114e+01,-3.811256948176198733e+01
1.190994166470175486e+02,7.997642244277805901e+01,-3.280649307100943446e+01
1.363392187019897790e+02,7.995811335760571126e+01,-3.757598678823512017e+01
1.533026119134449630e+02,7.958662405415468299e+01,-3.856573787711362655e+01
1.742132535579710151e+01,8.972300397730712973e+01,-3.801994742858975229e+01
3.373659575734660621e+01,8.959111837850034021e+01,-3.802738277407350864e+01
5.057968110868013412e+01,8.981805385780894824e+01,-3.805634870553920024e+01
6.771820579291427578e+01,8.992355272285257684e+01,-3.816183203336496632e+01
8.503505450297065238e+01,8.954729885286570834e+01,-3.839965066186945819e+01
1.019327113376135969e+02,8.975111801171179593e+01,-3.728009684367537346e+01
1.188054171821561766e+02,8.944598673988308235e+01,-3.043793634778129231e+01
1.361857948082036955e+02,8.927714187902287790e+01,-3.661936242676372188e+01
1.527452228106350560e+02,8.924721648434311305e+01,-3.859351295893569045e+01
1.605777338275559529e+01,9.718660310465182306e+01,-3.802222480533968252e+01
3.357834322286902307e+01,9.918797865327579188e+01,-3.802899730186864957e+01
5.056783600528432743e+01,9.925971113765383791e+01,-3.805746353058726328e+01
6.784287443415455243e+01,9.925728237920472452e+01,-3.816699232601068559e+01
8.482473411496050630e+01,9.901193793800233323e+01,-3.840435160014541083e+01
1.018593795596894296e+02,9.931574977363681000e+01,-3.678966092610088623e+01
1.188439378481806159e+02,9.888897165973752124e+01,-2.985904301781540227e+01
1.361334292810781790e+02,9.862922129543065353e+01,-3.656175180021753590e+01
1.528238378849287358e+02,9.921581265993789600e+01,-3.860224142131743719e+01
1.711567005134352826e+01,1.082634073129491270e+02,-3.802355428157390804e+01
3.326882157866779011e+01,1.084581684768118066e+02,-3.802882015629415235e+01
5.055597666226658049e+01,1.085743811587376229e+02,-3.805428085111628178e+01
6.793248595281005464e+01,1.086142508845800734e+02,-3.815398588996582419e+01
8.493244208700484421e+01,1.085690458135680103e+02,-3.838390689562090330e+01
1.019641896135594124e+02,1.086967606226176457e+02,-3.753277360381462557e+01
1.191343409813967327e+02,1.083575320078325461e+02,-3.192841576603814602e+01
1.360276672657367669e+02,1.079510636256118090e+02,-3.744917339713819615e+01
1.520149337578651796e+02,1.089658558034390552e+02,-3.859370618952416265e+01
1.881824381610392649e+01,1.170511314663085187e+02,-3.802577035174333275e+01
3.301231024345440801e+01,1.182016402963535029e+02,-3.802852426278316500e+01
5.066744563161068982e+01,1.178171644733400427e+02,-3.805041782787427707e+01
6.782190514205888121e+01,1.180219498096101063e+02,-3.812897690290778030e+01
8.500913516383317869e+01,1.179824567398121928e+02,-3.832768105623453181e+01
1.021539942312968634e+02,1.181514061946265599e+02,-3.830411042020627832e+01
1.192528964877933930e+02,1.176405445073379354e+02,-3.742655414511347800e+01
1.366967195752441455e+02,1.178224198082660905e+02,-3.836276735012337724e+01
1.501483294001667161e+02,1.175732542186461131e+02,-3.856797722496329328e+01
3.427821963658053761e+01,1.272070721603376882e+02,-3.802992720251516801e+01
5.078907442729270372e+01,1.273289295509543990e+02,-3.804486318490729246e+01
6.783686459532825097e+01,1.275049372721211256e+02,-3.810072154769438413e+01
8.500371302943466389e+01,1.273660788544879807e+02,-3.824365998683919088e+01
1.023308847758043783e+02,1.275500735308519893e+02,-3.840863229187655037e+01
