x [um],y [um],Vmem [mV]
6.682105229861348050e+01,1.663963604424040810e+01,-1.378805431915020563e+01
8.494637457959717608e+01,1.605470792227242427e+01,-1.368890732309379921e+01
1.018573322761801876e+02,1.679150068951226515e+01,-1.332288655439288583e+01
5.065700583769645249e+01,2.429762127700793073e+01,-1.406848172955668197e+01
6.761476262156277528e+01,2.341316492874424071e+01,-1.397305554369666325e+01
8.513720858295779692e+01,2.342840625360588547e+01,-1.373861317891753231e+01
1.019161621845423298e+02,2.392970450222340872e+01,-1.334662143489900288e+01
3.443395125464804352e+01,3.519770083710881892e+01,-1.406618850977124957e+01
5.089291201510567220e+01,3.309512408840252107e+01,-1.413848136817134460e+01
6.777305677674863205e+01,3.275883677993162024e+01,-1.397138796821031370e+01
8.469719552553124231e+01,3.290266067860773802e+01,-1.351405628781164125e+01
1.018089869120431956e+02,3.337200183516362273e+01,-1.284048707201257500e+01
3.432494021269459239e+01,4.363111179283308161e+01,-1.413911941351186918e+01
5.068968460226865602e+01,4.262687109657755258e+01,-1.414319812638783525e+01
6.746816064927303103e+01,4.224716867673340914e+01,-1.380121012700124439e+01
8.466945162483069964e+01,4.232852339236139017e+01,-1.288892345157389485e+01
1.020757294758796547e+02,4.269217064575833831e+01,-1.151527779936462004e+01
1.892351116603597205e+01,5.413898200189923671e+01,-1.401466913926002711e+01
3.348991682397861069e+01,5.223417686648575398e+01,-1.419444724232113408e+01
5.083194159156803948e+01,5.237365594693191184e+01,-1.407664319322299740e+01
6.747919066900387008e+01,5.174455500957406429e+01,-1.344507107550369795e+01
8.476362077464597178e+01,5.167373986798401830e+01,-1.169438570876645755e+01
1.021661359183494540e+02,5.203958238955785731e+01,-8.838148903619638119e+00
1.365443292334086038e+02,5.161823209232048981e+01,-5.972424834549444839e+00
1.702637255210505529e+01,6.251981684122786476e+01,-1.411679273991052774e+01
3.364001623340146807e+01,6.150196437105918790e+01,-1.421346513516485821e+01
5.085184499624494947e+01,6.175065087672736297e+01,-1.395871843311489968e+01
6.778656198547544420e+01,6.150932830586801714e+01,-1.286146382795583776e+01
8.464798729068903071e+01,6.104999064992735924e+01,-9.807040580330497193e+00
1.021517851673985433e+02,6.138472392386426435e+01,-3.870885726653492398e+00
1.192726210732057268e+02,6.112926624129148223e+01,-6.373482834378165762e-01
1.365118569865990708e+02,6.088632294329670458e+01,-2.348815846908935523e+00
1.507212196120388796e+02,6.074744484605999162e+01,-4.508094127393639461e+00
1.664254008905086479e+01,7.156854461813298940e+01,-1.416743130504640824e+01
3.349860235086666194e+01,7.051487179362389668e+01,-1.421559282347411290e+01
5.068515948751922906e+01,7.110894902037237841e+01,-1.381595206119418684e+01
6.777993566744552822e+01,7.118038617404917545e+01,-1.215160432578810834e+01
8.485194859983157301e+01,7.058257254781820222e+01,-7.178505439042188740e+00
1.020630427210811888e+02,7.070519391543371057e+01,-7.429789939093280893e-01
1.192914890578334166e+02,7.056945219235883826e+01,-3.721804319114437209e+00
1.363783350910396734e+02,7.052958261534040219e+01,-8.256952218205810823e-01
1.523977221827059338e+02,7.009029404763050763e+01,-2.220449007115274043e+00
1.686370237648046810e+01,7.984311316788800639e+01,-1.417216903169506637e+01
3.368589125565188880e+01,7.991730448179791324e+01,-1.420433298728658578e+01
5.043841485455719464e+01,8.047715596933774407e+01,-1.368480209106203738e+01
6.778072162902903131e+01,8.059596721815434250e+01,-1.144257139527458200e+01
8.504831125506896683e+01,8.008571147352168396e+01,-4.547634476119507774e+00
1.020569867454130133e+02,8.015979594568273114e+01,-2.145243908857990434e+00
1.190994166470175486e+02,7.997642244277805901e+01,-1.426568808165617241e+01
1.363392187019897790e+02,7.995811335760571126e+01,-4.965042090062302904e+00
1.533026119134449630e+02,7.958662405415468299e+01,-9.378082250808630338e-01
1.742132535579710151e+01,8.972300397730712973e+01,-1.425443252768231517e+01
3.373659575734660621e+01,8.959111837850034021e+01,-1.419217587960516802e+01
5.057968110868013412e+01,8.981805385780894824e+01,-1.357642824373428425e+01
6.771820579291427578e+01,8.992355272285257684e+01,-1.095558639274413082e+01
8.503505450297065238e+01,8.954729885286570834e+01,-2.924225257072169626e+00
1.019327113376135969e+02,8.975111801171179593e+01,-6.146408540607047222e+00
1.188054171821561766e+02,8.944598673988308235e+01,-1.694945971363683057e+01
1.361857948082036955e+02,8.927714187902287790e+01,-8.874694700196544161e+00
1.527452228106350560e+02,8.924721648434311305e+01,-5.566813486808652733e-01
1.605777338275559529e+01,9.718660310465182306e+01,-1.421942870990652708e+01
3.357834322286902307e+01,9.918797865327579188e+01,-1.418071546047639409e+01
5.056783600528432743e+01,9.925971113765383791e+01,-1.355088006004956824e+01
6.784287443415455243e+01,9.925728237920472452e+01,-1.081170779619420230e+01
8.482473411496050630e+01,9.901193793800233323e+01,-2.643349593299308076e+00
1.018593795596894296e+02,9.931574977363681000e+01,-7.749137415585075850e+00
1.188439378481806159e+02,9.888897165973752124e+01,-1.737441017954882838e+01
1.361334292810781790e+02,9.862922129543065353e+01,-9.115302857141845294e+00
1.528238378849287358e+02,9.921581265993789600e+01,-5.518386609182750480e-01
1.711567005134352826e+01,1.082634073129491270e+02,-1.414275116860755332e+01
3.326882157866779011e+01,1.084581684768118066e+02,-1.416648884123682706e+01
5.055597666226658049e+01,1.085743811587376229e+02,-1.360348939471012208e+01
6.793248595281005464e+01,1.086142508845800734e+02,-1.112029865185242450e+01
8.493244208700484421e+01,1.085690458135680103e+02,-3.523849183894792070e+00
1.019641896135594124e+02,1.086967606226176457e+02,-4.676333327648287685e+00
1.191343409813967327e+02,1.083575320078325461e+02,-1.535636747612433695e+01
1.360276672657367669e+02,1.079510636256118090e+02,-5.773026369714861161e+00
1.520149337578651796e+02,1.089658558034390552e+02,-6.596663905581274800e-01
1.881824381610392649e+01,1.170511314663085187e+02,-1.403574034436580398e+01
3.301231024345440801e+01,1.182016402963535029e+02,-1.414177017789452506e+01
5.066744563161068982e+01,1.178171644733400427e+02,-1.370129389084736893e+01
