x [um],y [um],Vmem [mV]
6.682105229861348050e+01,1.663963604424040810e+01,-3.507813551946102848e+01
8.494637457959717608e+01,1.605470792227242427e+01,-3.508804336682015901e+01
1.018573322761801876e+02,1.679150068951226515e+01,-3.510727753278711560e+01
5.065700583769645249e+01,2.429762127700793073e+01,-3.506361701178292378e+01
6.761476262156277528e+01,2.341316492874424071e+01,-3.507140180466102919e+01
8.513720858295779692e+01,2.342840625360588547e+01,-3.508937977073497905e+01
1.019161621845423298e+02,2.392970450222340872e+01,-3.510777385128321981e+01
3.443395125464804352e+01,3.519770083710881892e+01,-3.506279717061065071e+01
5.089291201510567220e+01,3.309512408840252107e+01,-3.506168381553082014e+01
6.777305677674863205e+01,3.275883677993162024e+01,-3.507424465851234174e+01
8.469719552553124231e+01,3.290266067860773802e+01,-3.510648380058547957e+01
1.018089869120431956e+02,3.337200183516362273e+01,-3.513808405919322553e+01
3.432494021269459239e+01,4.363111179283308161e+01,-3.506068359400537560e+01
5.068968460226865602e+01,4.262687109657755258e+01,-3.506262544384779289e+01
6.746816064927303103e+01,4.224716867673340914e+01,-3.508692006110361916e+01
8.466945162483069964e+01,4.232852339236139017e+01,-3.514776298557475798e+01
1.020757294758796547e+02,4.269217064575833831e+01,-3.521267261511436431e+01
1.892351116603597205e+01,5.413898200189923671e+01,-3.506397769292673416e+01
3.348991682397861069e+01,5.223417686648575398e+01,-3.505820141931413758e+01
5.083194159156803948e+01,5.237365594693191184e+01,-3.506779586022544493e+01
6.747919066900387008e+01,5.174455500957406429e+01,-3.511240728165719815e+01
8.476362077464597178e+01,5.167373986798401830e+01,-3.522535023307208490e+01
1.021661359183494540e+02,5.203958238955785731e+01,-3.536148750696933973e+01
1.365443292334086038e+02,5.161823209232048981e+01,-3.565666289841244208e+01
1.702637255210505529e+01,6.251981684122786476e+01,-3.505925704359400896e+01
3.364001623340146807e+01,6.150196437105918790e+01,-3.505849620825757285e+01
5.085184499624494947e+01,6.175065087672736297e+01,-3.507746189954647065e+01
6.778656198547544420e+01,6.150932830586801714e+01,-3.515154080785899282e+01
8.464798729068903071e+01,6.104999064992735924e+01,-3.534351617503806153e+01
1.021517851673985433e+02,6.138472392386426435e+01,-3.571274297148653432e+01
1.192726210732057268e+02,6.112926624129148223e+01,-3.621360191522523309e+01
1.365118569865990708e+02,6.088632294329670458e+01,-3.586046683720253725e+01
1.507212196120388796e+02,6.074744484605999162e+01,-3.570182333812081055e+01
1.664254008905086479e+01,7.156854461813298940e+01,-3.505710172821815718e+01
3.349860235086666194e+01,7.051487179362389668e+01,-3.505840725096835087e+01
5.068515948751922906e+01,7.110894902037237841e+01,-3.508748838444196139e+01
6.777993566744552822e+01,7.118038617404917545e+01,-3.519769801569392342e+01
8.485194859983157301e+01,7.058257254781820222e+01,-3.550086961056356927e+01
1.020630427210811888e+02,7.070519391543371057e+01,-3.598659467875949503e+01
1.192914890578334166e+02,7.056945219235883826e+01,-3.580874059636002471e+01
1.363783350910396734e+02,7.052958261534040219e+01,-3.606179606698958651e+01
1.523977221827059338e+02,7.009029404763050763e+01,-3.589714529372243845e+01
1.686370237648046810e+01,7.984311316788800639e+01,-3.505685352362200291e+01
3.368589125565188880e+01,7.991730448179791324e+01,-3.505926867263084290e+01
5.043841485455719464e+01,8.047715596933774407e+01,-3.509561867242597089e+01
6.778072162902903131e+01,8.059596721815434250e+01,-3.524279633344043106e+01
8.504831125506896683e+01,8.008571147352168396e+01,-3.566093520118511151e+01
1.020569867454130133e+02,8.015979594568273114e+01,-3.601477190987902333e+01
1.190994166470175486e+02,7.997642244277805901e+01,-3.211740724466287844e+01
1.363392187019897790e+02,7.995811335760571126e+01,-3.574186281325672354e+01
1.533026119134449630e+02,7.958662405415468299e+01,-3.606736800506880769e+01
1.742132535579710151e+01,8.972300397730712973e+01,-3.505152335011565157e+01
3.373659575734660621e+01,8.959111837850034021e+01,-3.505980904445858926e+01
5.057968110868013412e+01,8.981805385780894824e+01,-3.510337563729586918e+01
6.771820579291427578e+01,8.992355272285257684e+01,-3.527277805384879628e+01
8.503505450297065238e+01,8.954729885286570834e+01,-3.576839360685610814e+01
1.019327113376135969e+02,8.975111801171179593e+01,-3.555420597298293472e+01
1.188054171821561766e+02,8.944598673988308235e+01,-3.041661154923879451e+01
1.361857948082036955e+02,8.927714187902287790e+01,-3.513990279739260103e+01
1.527452228106350560e+02,8.924721648434311305e+01,-3.619484448380863739e+01
1.605777338275559529e+01,9.718660310465182306e+01,-3.505460474404377891e+01
3.357834322286902307e+01,9.918797865327579188e+01,-3.506144144762375703e+01
5.056783600528432743e+01,9.925971113765383791e+01,-3.510509547010533993e+01
6.784287443415455243e+01,9.925728237920472452e+01,-3.528155597666664534e+01
8.482473411496050630e+01,9.901193793800233323e+01,-3.578814441920233946e+01
1.018593795596894296e+02,9.931574977363681000e+01,-3.521733686121972795e+01
