x [um],y [um],Vmem [mV]
6.682105229861348050e+01,1.663963604424040810e+01,-4.504319949987997518e+01
8.494637457959717608e+01,1.605470792227242427e+01,-4.503988114750172400e+01
1.018573322761801876e+02,1.679150068951226515e+01,-4.502450841530351511e+01
5.065700583769645249e+01,2.429762127700793073e+01,-4.505579837536323851e+01
6.761476262156277528e+01,2.341316492874424071e+01,-4.505257201734593764e+01
8.513720858295779692e+01,2.342840625360588547e+01,-4.504342642679134201e+01
1.019161621845423298e+02,2.392970450222340872e+01,-4.502563562469460123e+01
3.443395125464804352e+01,3.519770083710881892e+01,-4.505553567369916834e+01
5.089291201510567220e+01,3.309512408840252107e+01,-4.505925372541052809e+01
6.777305677674863205e+01,3.275883677993162024e+01,-4.505283886501735680e+01
8.469719552553124231e+01,3.290266067860773802e+01,-4.503481037783921437e+01
1.018089869120431956e+02,3.337200183516362273e+01,-4.500353903355212282e+01
3.432494021269459239e+01,4.363111179283308161e+01,-4.505910421954157385e+01
5.068968460226865602e+01,4.262687109657755258e+01,-4.505967958267322615e+01
6.746816064927303103e+01,4.224716867673340914e+01,-4.504627904670540772e+01
8.466945162483069964e+01,4.232852339236139017e+01,-4.501014159331015207e+01
1.020757294758796547e+02,4.269217064575833831e+01,-4.494586159047994300e+01
1.892351116603597205e+01,5.413898200189923671e+01,-4.505280944068459803e+01
3.348991682397861069e+01,5.223417686648575398e+01,-4.506154521803050983e+01
5.083194159156803948e+01,5.237365594693191184e+01,-4.505716431783879727e+01
6.747919066900387008e+01,5.174455500957406429e+01,-4.503234055614900200e+01
8.476362077464597178e+01,5.167373986798401830e+01,-4.496250730004661733e+01
1.021661359183494540e+02,5.203958238955785731e+01,-4.482336760997765168e+01
1.365443292334086038e+02,5.161823209232048981e+01,-4.472696909514839803e+01
1.702637255210505529e+01,6.251981684122786476e+01,-4.505763607389937420e+01
3.364001623340146807e+01,6.150196437105918790e+01,-4.506238763785239598e+01
5.085184499624494947e+01,6.175065087672736297e+01,-4.505260312952002977e+01
6.778656198547544420e+01,6.150932830586801714e+01,-4.500929930358321940e+01
8.464798729068903071e+01,6.104999064992735924e+01,-4.488476640641960813e+01
1.021517851673985433e+02,6.138472392386426435e+01,-4.457748163410732190e+01
1.192726210732057268e+02,6.112926624129148223e+01,-4.425920333527045614e+01
1.365118569865990708e+02,6.088632294329670458e+01,-4.444360680602255087e+01
1.507212196120388796e+02,6.074744484605999162e+01,-4.461025522317600434e+01
1.664254008905086479e+01,7.156854461813298940e+01,-4.505980940465585860e+01
3.349860235086666194e+01,7.051487179362389668e+01,-4.506253370449573481e+01
5.068515948751922906e+01,7.110894902037237841e+01,-4.504699665324565672e+01
6.777993566744552822e+01,7.118038617404917545e+01,-4.498104105647213657e+01
8.485194859983157301e+01,7.058257254781820222e+01,-4.476583485842809296e+01
1.020630427210811888e+02,7.070519391543371057e+01,-4.413815552395102770e+01
1.192914890578334166e+02,7.056945219235883826e+01,-4.314594852592576757e+01
1.363783350910396734e+02,7.052958261534040219e+01,-4.385503123903431089e+01
1.523977221827059338e+02,7.009029404763050763e+01,-4.442099158031391681e+01
1.686370237648046810e+01,7.984311316788800639e+01,-4.506015471407454243e+01
3.368589125565188880e+01,7.991730448179791324e+01,-4.506212281593150948e+01
5.043841485455719464e+01,8.047715596933774407e+01,-4.504183347506119617e+01
6.778072162902903131e+01,8.059596721815434250e+01,-4.495252217678621065e+01
8.504831125506896683e+01,8.008571147352168396e+01,-4.461962281054212553e+01
