x [um],y [um],Vmem [mV]
6.917739070370774357e+01,1.622583896245848933e+01,-4.306321600494288582e+00
8.461243531969552123e+01,1.497577740962555914e+01,-4.290175252220340241e+00
1.020676991871004162e+02,1.584317859377547322e+01,-4.380695127587413751e+00
5.134558447485542132e+01,2.478396407854150496e+01,-4.188315767525341293e+00
6.811499972904363176e+01,2.350128037708361006e+01,-4.224242194158349228e+00
8.472605077259932216e+01,2.350181759190728314e+01,-4.290259686983438847e+00
1.020571886498401852e+02,2.418487363073122509e+01,-4.422346018948471347e+00
3.517851749591423527e+01,3.445750393729391448e+01,-4.212792796151332730e+00
5.018525535117085923e+01,3.307944284157636616e+01,-4.157679702621888573e+00
6.766863807957483345e+01,3.275554371890147110e+01,-4.217036391755837776e+00
8.495271893764605409e+01,3.276174626007183122e+01,-4.380854384120595135e+00
1.021235792835748839e+02,3.345973311080286550e+01,-4.629602727442562404e+00
3.315758150280594663e+01,4.286579953719629543e+01,-4.146434169744960485e+00
5.076450867123995181e+01,4.245704360628719343e+01,-4.151633715522237367e+00
6.794779416539155648e+01,4.207677052040268961e+01,-4.279383267668220192e+00
8.491465008994686059e+01,4.208185800786003483e+01,-4.606477627851272239e+00
1.018927401184119361e+02,4.290942724040020551e+01,-5.126820488513522456e+00
1.935324077476901294e+01,5.391041158248595622e+01,-4.193834023242458464e+00
3.409663128077401240e+01,5.223537405947134005e+01,-4.126902331622755327e+00
5.095079124844692586e+01,5.179382242253447544e+01,-4.172025515510380700e+00
6.790919956633975119e+01,5.156272020717114657e+01,-4.408948506905620235e+00
8.476318750291436288e+01,5.164387144554277143e+01,-5.040797682990322492e+00
1.018601029429176492e+02,5.237041058087813639e+01,-6.184054677420210311e+00
1.367226663474333179e+02,5.156461145636889398e+01,-7.485375860440051987e+00
1.702284740224376236e+01,6.219792695887051792e+01,-4.153712932178652117e+00
3.425495011419378244e+01,6.160894488490237109e+01,-4.120230831118636416e+00
5.104041159272812678e+01,6.139942015576818335e+01,-4.215614456367067220e+00
6.768718185136776810e+01,6.118245188867717843e+01,-4.605213705558020010e+00
8.463928875537591523e+01,6.106806211618158642e+01,-5.748451598083289760e+00
1.022448411073830670e+02,6.169161082118061046e+01,-8.569498406924109801e+00
1.195188220970539845e+02,6.132076687655690250e+01,-1.171500189895799338e+01
1.366733873662562360e+02,6.097122052600161624e+01,-9.785049597555076417e+00
1.511222927932370510e+02,6.218611954648247320e+01,-8.520323130373368414e+00
1.645798605598134401e+01,7.085303538326623141e+01,-4.139175661330168232e+00
3.389191161757680959e+01,7.084773990027181867e+01,-4.121051461160353035e+00
5.102909465183989823e+01,7.102659104982707561e+01,-4.271938609286655364e+00
6.767703984311393128e+01,7.079007228392211459e+01,-4.862573707627790398e+00
8.501144126888810604e+01,7.032351741811201862e+01,-6.827151356764919576e+00
1.024937913284139768e+02,7.103375241795681916e+01,-1.207616740469547523e+01
1.197295548898473072e+02,7.089789595275205158e+01,-1.737052777335272680e+01
1.365683103318199301e+02,7.082719987709906206e+01,-1.411705978934535466e+01
1.529597947675141825e+02,7.058968516257311876e+01,-9.932725362789073031e+00
1.550998123888688340e+01,7.952604193307384151e+01,-4.163264982520631818e+00
3.343806518890497159e+01,8.017193524401729121e+01,-4.128094627058671584e+00
5.085439061310216147e+01,8.049175073981699313e+01,-4.324672145183974692e+00
6.804942057552078438e+01,8.020121505483687940e+01,-5.153203649655305973e+00
8.509063714835833991e+01,7.968278514019291947e+01,-8.094877577858698103e+00
1.024564493634527480e+02,8.030888627263585988e+01,-1.595697118250426882e+01
1.199112910956089735e+02,8.039914708292006651e+01,-2.239222230404959646e+01
1.369729930851572135e+02,8.035398810041790796e+01,-1.848441690975584706e+01
1.532491826638001839e+02,7.995627159065938372e+01,-1.169249893169440746e+01
1.666868358441397291e+01,9.103544958103169904e+01,-4.173997342346632777e+00
3.340603870618091520e+01,8.939770674635104797e+01,-4.139257137737863523e+00
5.092207832725823380e+01,8.972237598195178521e+01,-4.366763386622920073e+00
6.832787975490683152e+01,8.953117090754361129e+01,-5.377552769843436664e+00
8.518672884614173313e+01,8.930723846505054553e+01,-9.208118670857619037e+00
1.021582630009222612e+02,8.953635400505541497e+01,-1.893806913950740878e+01
