x [um],y [um],Vmem [mV]
6.917739070370774357e+01,1.622583896245848933e+01,-4.244906158117122175e+01
8.461243531969552123e+01,1.497577740962555914e+01,-4.245354151087507688e+01
1.020676991871004162e+02,1.584317859377547322e+01,-4.243825490950857215e+01
5.134558447485542132e+01,2.478396407854150496e+01,-4.247037649500288836e+01
6.811499972904363176e+01,2.350128037708361006e+01,-4.246509715405996133e+01
8.472605077259932216e+01,2.350181759190728314e+01,-4.245450632038188843e+01
1.020571886498401852e+02,2.418487363073122509e+01,-4.243056035188322994e+01
3.517851749591423527e+01,3.445750393729391448e+01,-4.246526532809309629e+01
5.018525535117085923e+01,3.307944284157636616e+01,-4.247629222353899081e+01
6.766863807957483345e+01,3.275554371890147110e+01,-4.246672685155585469e+01
8.495271893764605409e+01,3.276174626007183122e+01,-4.243992116142000981e+01
1.021235792835748839e+02,3.345973311080286550e+01,-4.239456679838229292e+01
3.315758150280594663e+01,4.286579953719629543e+01,-4.247796793758390521e+01
5.076450867123995181e+01,4.245704360628719343e+01,-4.247754406032453289e+01
6.794779416539155648e+01,4.207677052040268961e+01,-4.245671308627859730e+01
8.491465008994686059e+01,4.208185800786003483e+01,-4.240312468663117329e+01
1.018927401184119361e+02,4.290942724040020551e+01,-4.230847620155832800e+01
1.935324077476901294e+01,5.391041158248595622e+01,-4.246851452475775801e+01
3.409663128077401240e+01,5.223537405947134005e+01,-4.248139537943943367e+01
5.095079124844692586e+01,5.179382242253447544e+01,-4.247431914894072236e+01
6.790919956633975119e+01,5.156272020717114657e+01,-4.243563654343246583e+01
8.476318750291436288e+01,5.164387144554277143e+01,-4.233190560890643184e+01
1.018601029429176492e+02,5.237041058087813639e+01,-4.212519874885209248e+01
1.367226663474333179e+02,5.156461145636889398e+01,-4.193843019304323860e+01
1.702284740224376236e+01,6.219792695887051792e+01,-4.247614483097191140e+01
3.425495011419378244e+01,6.160894488490237109e+01,-4.248261879344885728e+01
5.104041159272812678e+01,6.139942015576818335e+01,-4.246726462422311954e+01
6.768718185136776810e+01,6.118245188867717843e+01,-4.240357778024809221e+01
8.463928875537591523e+01,6.106806211618158642e+01,-4.221490310342564811e+01
1.022448411073830670e+02,6.169161082118061046e+01,-4.172724148540493871e+01
1.195188220970539845e+02,6.132076687655690250e+01,-4.116110016773338742e+01
