x [um],y [um],Vmem [mV]
6.917739070370774357e+01,1.622583896245848933e+01,-2.003182521822631657e+01
8.461243531969552123e+01,1.497577740962555914e+01,-2.002537985950144517e+01
1.020676991871004162e+02,1.584317859377547322e+01,-2.008281542877133319e+01
5.134558447485542132e+01,2.478396407854150496e+01,-1.995891038531608075e+01
6.811499972904363176e+01,2.350128037708361006e+01,-1.998340962219632999e+01
8.472605077259932216e+01,2.350181759190728314e+01,-2.002792454045829018e+01
1.020571886498401852e+02,2.418487363073122509e+01,-2.010814006436776324e+01
3.517851749591423527e+01,3.445750393729391448e+01,-1.997259836378682962e+01
5.018525535117085923e+01,3.307944284157636616e+01,-1.994054864376999703e+01
6.766863807957483345e+01,3.275554371890147110e+01,-1.998039096766569855e+01
8.495271893764605409e+01,3.276174626007183122e+01,-2.008783702299921359e+01
1.021235792835748839e+02,3.345973311080286550e+01,-2.023788411853032443e+01
3.315758150280594663e+01,4.286579953719629543e+01,-1.993257340469062910e+01
5.076450867123995181e+01,4.245704360628719343e+01,-1.993772672017398406e+01
6.794779416539155648e+01,4.207677052040268961e+01,-2.002190731163381088e+01
8.491465008994686059e+01,4.208185800786003483e+01,-2.023354437454338850e+01
1.018927401184119361e+02,4.290942724040020551e+01,-2.054259469347640632e+01
1.935324077476901294e+01,5.391041158248595622e+01,-1.996002194252428907e+01
3.409663128077401240e+01,5.223537405947134005e+01,-1.992069994932786514e+01
5.095079124844692586e+01,5.179382242253447544e+01,-1.995146376291455326e+01
6.790919956633975119e+01,5.156272020717114657e+01,-2.010676207101478141e+01
8.476318750291436288e+01,5.164387144554277143e+01,-2.050764222813027260e+01
1.018601029429176492e+02,5.237041058087813639e+01,-2.116710907990647783e+01
1.367226663474333179e+02,5.156461145636889398e+01,-2.198377055734489716e+01
1.702284740224376236e+01,6.219792695887051792e+01,-1.993577748366435998e+01
3.425495011419378244e+01,6.160894488490237109e+01,-1.991681576949294552e+01
5.104041159272812678e+01,6.139942015576818335e+01,-1.998064233100205200e+01
6.768718185136776810e+01,6.118245188867717843e+01,-2.023355083017727551e+01
8.463928875537591523e+01,6.106806211618158642e+01,-2.093857993960972053e+01
1.022448411073830670e+02,6.169161082118061046e+01,-2.250772142808213516e+01
1.195188220970539845e+02,6.132076687655690250e+01,-2.420787003884919031e+01
1.366733873662562360e+02,6.097122052600161624e+01,-2.315090579200828103e+01
1.511222927932370510e+02,6.218611954648247320e+01,-2.250549885544784701e+01
1.645798605598134401e+01,7.085303538326623141e+01,-1.992717269598848873e+01
3.389191161757680959e+01,7.084773990027181867e+01,-1.991775589534572077e+01
