x [um],y [um],Vmem [mV]
6.917739070370774357e+01,1.622583896245848933e+01,-3.931124354376547103e+01
8.461243531969552123e+01,1.497577740962555914e+01,-3.931569895228891198e+01
1.020676991871004162e+02,1.584317859377547322e+01,-3.932054212726902875e+01
5.134558447485542132e+01,2.478396407854150496e+01,-3.930743484159940948e+01
6.811499972904363176e+01,2.350128037708361006e+01,-3.931095231010554869e+01
8.472605077259932216e+01,2.350181759190728314e+01,-3.932004124164544123e+01
1.020571886498401852e+02,2.418487363073122509e+01,-3.932125719035630595e+01
3.517851749591423527e+01,3.445750393729391448e+01,-3.930647891414801620e+01
5.018525535117085923e+01,3.307944284157636616e+01,-3.930680505512582101e+01
6.766863807957483345e+01,3.275554371890147110e+01,-3.931373435005973249e+01
8.495271893764605409e+01,3.276174626007183122e+01,-3.932986895593234067e+01
1.021235792835748839e+02,3.345973311080286550e+01,-3.933510879665508497e+01
3.315758150280594663e+01,4.286579953719629543e+01,-3.930481946569302920e+01
5.076450867123995181e+01,4.245704360628719343e+01,-3.930901697831102126e+01
6.794779416539155648e+01,4.207677052040268961e+01,-3.932079912168775593e+01
8.491465008994686059e+01,4.208185800786003483e+01,-3.934939419548201300e+01
1.018927401184119361e+02,4.290942724040020551e+01,-3.936337381843928540e+01
1.935324077476901294e+01,5.391041158248595622e+01,-3.930338622588059394e+01
3.409663128077401240e+01,5.223537405947134005e+01,-3.930541886101450899e+01
5.095079124844692586e+01,5.179382242253447544e+01,-3.931132658420271042e+01
6.790919956633975119e+01,5.156272020717114657e+01,-3.933352155628054447e+01
8.476318750291436288e+01,5.164387144554277143e+01,-3.938466315406979845e+01
1.018601029429176492e+02,5.237041058087813639e+01,-3.941769780950877333e+01
1.367226663474333179e+02,5.156461145636889398e+01,-3.961557177315668099e+01
1.702284740224376236e+01,6.219792695887051792e+01,-3.930255671033455656e+01
3.425495011419378244e+01,6.160894488490237109e+01,-3.930607378551903253e+01
5.104041159272812678e+01,6.139942015576818335e+01,-3.931699592034546242e+01
6.768718185136776810e+01,6.118245188867717843e+01,-3.935169035396663162e+01
8.463928875537591523e+01,6.106806211618158642e+01,-3.943537217672864159e+01
1.022448411073830670e+02,6.169161082118061046e+01,-3.954392382790810245e+01
1.195188220970539845e+02,6.132076687655690250e+01,-3.975409449829772512e+01
1.366733873662562360e+02,6.097122052600161624e+01,-3.959604885287112097e+01
1.511222927932370510e+02,6.218611954648247320e+01,-3.959259961901157254e+01
1.645798605598134401e+01,7.085303538326623141e+01,-3.930310587107320686e+01
3.389191161757680959e+01,7.084773990027181867e+01,-3.930726326962685846e+01
5.102909465183989823e+01,7.102659104982707561e+01,-3.932232246670215403e+01
6.767703984311393128e+01,7.079007228392211459e+01,-3.937305588040725013e+01
8.501144126888810604e+01,7.032351741811201862e+01,-3.949148873378208435e+01
1.024937913284139768e+02,7.103375241795681916e+01,-3.947604946617673960e+01
1.197295548898473072e+02,7.089789595275205158e+01,-3.858524416072967256e+01
1.365683103318199301e+02,7.082719987709906206e+01,-3.931927546673524887e+01
1.529597947675141825e+02,7.058968516257311876e+01,-3.962944671117421080e+01
1.550998123888688340e+01,7.952604193307384151e+01,-3.930445088644847118e+01
3.343806518890497159e+01,8.017193524401729121e+01,-3.930678686284849732e+01
5.085439061310216147e+01,8.049175073981699313e+01,-3.932756843341400810e+01
6.804942057552078438e+01,8.020121505483687940e+01,-3.939365073180816523e+01
8.509063714835833991e+01,7.968278514019291947e+01,-3.952780821830938152e+01
1.024564493634527480e+02,8.030888627263585988e+01,-3.902649462785331735e+01
1.199112910956089735e+02,8.039914708292006651e+01,-3.293432450701672565e+01
1.369729930851572135e+02,8.035398810041790796e+01,-3.829033111531241218e+01
1.532491826638001839e+02,7.995627159065938372e+01,-3.964298313883885072e+01
1.666868358441397291e+01,9.103544958103169904e+01,-3.930472164627260412e+01
3.340603870618091520e+01,8.939770674635104797e+01,-3.930790862005994057e+01
5.092207832725823380e+01,8.972237598195178521e+01,-3.933056992455006906e+01
6.832787975490683152e+01,8.953117090754361129e+01,-3.940987840592373459e+01
8.518672884614173313e+01,8.930723846505054553e+01,-3.953655088227778691e+01
1.021582630009222612e+02,8.953635400505541497e+01,-3.807119133039667958e+01
1.195889842629383963e+02,8.970817726580757778e+01,-3.019467419931838137e+01
1.368988770851595120e+02,8.992600517202011190e+01,-3.718828259193195862e+01
1.532041270986061079e+02,8.951884594100603465e+01,-3.962991425383106758e+01
1.740956864193460163e+01,1.001776085193838668e+02,-3.930427400499633706e+01
3.385537009579167744e+01,9.893103048284785928e+01,-3.930999538118464898e+01
5.082582667409501909e+01,9.894554933836883492e+01,-3.933195305014347554e+01
6.835269868922334524e+01,9.877229348930302422e+01,-3.941367852853080933e+01
8.544570085937478154e+01,9.907385830450120068e+01,-3.953519405036283274e+01
1.020372078136342964e+02,9.896658484021571667e+01,-3.745689105953164955e+01
1.192451848297734642e+02,9.897542117015372298e+01,-2.957279065948318220e+01
1.366766402476787050e+02,9.931590093771305305e+01,-3.713167233223149566e+01
1.533619267716912020e+02,9.889837844538990907e+01,-3.963508804894954096e+01
1.822194383122102934e+01,1.092795844234139508e+02,-3.930607979051082879e+01
3.405586004797938671e+01,1.084019840814211193e+02,-3.931008309622846753e+01
5.090292953121681307e+01,1.082664047674189902e+02,-3.932933235956240736e+01
6.821041020382779152e+01,1.079487192622923999e+02,-3.940389738223907301e+01
8.560045723640759263e+01,1.086662836732357675e+02,-3.953494685044869783e+01
1.022482297091034269e+02,1.086789528466086523e+02,-3.828987671098116863e+01
1.191353841884812965e+02,1.082800336621971411e+02,-3.194522253333650852e+01
1.367772333770233217e+02,1.088003102433596041e+02,-3.831098440173178687e+01
1.517388849024425497e+02,1.077529324881697619e+02,-3.965415983228668040e+01
2.039179020545870458e+01,1.177786553799234781e+02,-3.930808234488007713e+01
3.436361124415844870e+01,1.178662364953974588e+02,-3.930905681488733450e+01
5.127906424094450699e+01,1.177438103045962237e+02,-3.932696831754270050e+01
6.804748064015868181e+01,1.172783230169357864e+02,-3.938659223993452940e+01
8.521378276892663450e+01,1.180851973013183738e+02,-3.951319429326080268e+01
1.023791276786709687e+02,1.183174917797634009e+02,-3.929584160911160495e+01
1.194286619048417748e+02,1.178048814803781141e+02,-3.821850310727194255e+01
1.362928158198618007e+02,1.181265852096639009e+02,-3.931328260862829183e+01
3.508619342524406903e+01,1.271128638023337487e+02,-3.930974340723474114e+01
5.141783378755709322e+01,1.274720762811256236e+02,-3.932226285921255027e+01
6.806433701195877006e+01,1.269972836354571371e+02,-3.936512577812651159e+01
8.471134825458753426e+01,1.274233128609679966e+02,-3.946258120730379204e+01
1.023128454379743602e+02,1.276743804082232145e+02,-3.953755593873279395e+01
1.196168835686626579e+02,1.272239801026883583e+02,-3.945927360891278113e+01
1.374134627700786098e+02,1.279892046598292410e+02,-3.961970838528849015e+01
3.417295216977849748e+01,1.359395930562027104e+02,-3.931082259664724177e+01
5.091706215691144877e+01,1.372445590995642988e+02,-3.931736106357357841e+01
6.813286077105813376e+01,1.367282979086725447e+02,-3.934594352143083995e+01
8.484021103258025676e+01,1.369015166240747305e+02,-3.941144905660691933e+01
1.022446247312894769e+02,1.368472915434829531e+02,-3.950154179327770976e+01
1.195387241642850000e+02,1.368708975500376255e+02,-3.956133857964252343e+01
1.348615492150980515e+02,1.355177858079201485e+02,-3.961733528788698777e+01
5.169251002146487650e+01,1.460277215517234026e+02,-3.931664646786488504e+01
6.801096722074245804e+01,1.460342425513231603e+02,-3.933277785369512713e+01
8.520102403325596185e+01,1.464473095449002642e+02,-3.937494717442452696e+01
1.024779404248427994e+02,1.461712328279421342e+02,-3.943711936051425937e+01
1.190535205122367302e+02,1.457688066420121515e+02,-3.950948932058949481e+01
6.842985755678118664e+01,1.545081703528516641e+02,-3.932890649187618237e+01
8.573453829738318177e+01,1.553889500702723012e+02,-3.935673189738983524e+01
1.021633310675118338e+02,1.549424963735938263e+02,-3.939903190720213644e+01
9.361595204993827224e+01,1.317275216669830584e+01,-3.931505748180745741e+01
6.047377641231738465e+01,2.036177881020929803e+01,-3.930944750722306225e+01
7.648169844849282129e+01,1.834429291031932863e+01,-3.931363377242387713e+01
9.322134507048627938e+01,1.996977357859353930e+01,-3.931899176818524921e+01
1.102609877390534763e+02,1.986110816896871256e+01,-3.931719470099277913e+01
4.200078387165734739e+01,2.935857592718101472e+01,-3.930588372726173674e+01
5.912762053338227730e+01,2.870621405496165579e+01,-3.930874501118926645e+01
7.633108429526825489e+01,2.789491556325638655e+01,-3.931681098371255700e+01
9.354389147620396727e+01,2.874443778100262747e+01,-3.932783023834089420e+01
4.187572927114999999e+01,3.813325460012165280e+01,-3.930595125191864980e+01
5.912913745491273687e+01,3.777816402598973156e+01,-3.931158936119540215e+01
7.635389005805886597e+01,3.723352723109521634e+01,-3.932579846970285331e+01
9.354083296444225937e+01,3.787156390046845900e+01,-3.934878669352359282e+01
2.598936978979143220e+01,4.810327985427274911e+01,-3.930412822694805186e+01
4.219388936251814926e+01,4.717505520766695781e+01,-3.930595485017740032e+01
5.948798168467324388e+01,4.705908990364082456e+01,-3.931598322264532896e+01
7.645587249556588461e+01,4.673859387652186825e+01,-3.934228743399670236e+01
9.329408475504334319e+01,4.727155822566854226e+01,-3.938560200188285876e+01
