x [um],y [um],Vmem [mV]
6.917739070370774357e+01,1.622583896245848933e+01,-3.245956335140625981e+01
8.461243531969552123e+01,1.497577740962555914e+01,-3.247466859919313720e+01
1.020676991871004162e+02,1.584317859377547322e+01,-3.240226782282341844e+01
5.134558447485542132e+01,2.478396407854150496e+01,-3.255511242905679836e+01
6.811499972904363176e+01,2.350128037708361006e+01,-3.252762453943110188e+01
8.472605077259932216e+01,2.350181759190728314e+01,-3.247585889734224196e+01
1.020571886498401852e+02,2.418487363073122509e+01,-3.236877038838694176e+01
3.517851749591423527e+01,3.445750393729391448e+01,-3.253447676721386017e+01
5.018525535117085923e+01,3.307944284157636616e+01,-3.258026085744971567e+01
6.766863807957483345e+01,3.275554371890147110e+01,-3.253391978713952426e+01
8.495271893764605409e+01,3.276174626007183122e+01,-3.240440026152215580e+01
1.021235792835748839e+02,3.345973311080286550e+01,-3.220017660238756463e+01
3.315758150280594663e+01,4.286579953719629543e+01,-3.258882891690199557e+01
5.076450867123995181e+01,4.245704360628719343e+01,-3.258532188667724938e+01
6.794779416539155648e+01,4.207677052040268961e+01,-3.248507065600418997e+01
8.491465008994686059e+01,4.208185800786003483e+01,-3.222373825761622612e+01
1.018927401184119361e+02,4.290942724040020551e+01,-3.178416656377194727e+01
1.935324077476901294e+01,5.391041158248595622e+01,-3.254959306437753241e+01
3.409663128077401240e+01,5.223537405947134005e+01,-3.260439978979925968e+01
5.095079124844692586e+01,5.179382242253447544e+01,-3.256951172083553558e+01
6.790919956633975119e+01,5.156272020717114657e+01,-3.238251502324862230e+01
8.476318750291436288e+01,5.164387144554277143e+01,-3.186659665138933661e+01
1.018601029429176492e+02,5.237041058087813639e+01,-3.083882000924050004e+01
1.367226663474333179e+02,5.156461145636889398e+01,-2.957477596533276909e+01
1.702284740224376236e+01,6.219792695887051792e+01,-3.258238475135771495e+01
3.425495011419378244e+01,6.160894488490237109e+01,-3.260977444674106351e+01
5.104041159272812678e+01,6.139942015576818335e+01,-3.253539592908993683e+01
6.768718185136776810e+01,6.118245188867717843e+01,-3.222514403893551105e+01
8.463928875537591523e+01,6.106806211618158642e+01,-3.125533762562238138e+01
1.022448411073830670e+02,6.169161082118061046e+01,-2.830715879365841658e+01
1.195188220970539845e+02,6.132076687655690250e+01,-2.346648920261561599e+01
1.366733873662562360e+02,6.097122052600161624e+01,-2.665168298768762511e+01
1.511222927932370510e+02,6.218611954648247320e+01,-2.833412002341889746e+01
1.645798605598134401e+01,7.085303538326623141e+01,-3.259415175186234137e+01
3.389191161757680959e+01,7.084773990027181867e+01,-3.260921992671224956e+01
5.102909465183989823e+01,7.102659104982707561e+01,-3.249112725648431166e+01
6.767703984311393128e+01,7.079007228392211459e+01,-3.201504790479425111e+01
8.501144126888810604e+01,7.032351741811201862e+01,-3.023781615866817418e+01
1.024937913284139768e+02,7.103375241795681916e+01,-2.255254378961600281e+01
1.197295548898473072e+02,7.089789595275205158e+01,-7.319702379664091652e+00
1.365683103318199301e+02,7.082719987709906206e+01,-1.742006533276469327e+01
1.529597947675141825e+02,7.058968516257311876e+01,-2.640735596839873622e+01
1.550998123888688340e+01,7.952604193307384151e+01,-3.257528339374088233e+01
3.343806518890497159e+01,8.017193524401729121e+01,-3.260381997074326677e+01
5.085439061310216147e+01,8.049175073981699313e+01,-3.244949121769800371e+01
6.804942057552078438e+01,8.020121505483687940e+01,-3.177239460661784065e+01
8.509063714835833991e+01,7.968278514019291947e+01,-2.887065402688499915e+01
1.024564493634527480e+02,8.030888627263585988e+01,-1.171906840051795129e+01
1.199112910956089735e+02,8.039914708292006651e+01,-7.918381158975204670e+00
1.369729930851572135e+02,8.035398810041790796e+01,-4.851763316347659227e+00
1.532491826638001839e+02,7.995627159065938372e+01,-2.336198084075442338e+01
1.666868358441397291e+01,9.103544958103169904e+01,-3.256675381193212360e+01
3.340603870618091520e+01,8.939770674635104797e+01,-3.259510417824080264e+01
5.092207832725823380e+01,8.972237598195178521e+01,-3.241613075746523265e+01
6.832787975490683152e+01,8.953117090754361129e+01,-3.158078669894899448e+01
8.518672884614173313e+01,8.930723846505054553e+01,-2.746851286548772109e+01
1.021582630009222612e+02,8.953635400505541497e+01,-4.130830503133595677e+00
1.195889842629383963e+02,8.970817726580757778e+01,-1.122525787485254511e+01
1.368988770851595120e+02,8.992600517202011190e+01,-3.292482553796864053e+00
1.532041270986061079e+02,8.951884594100603465e+01,-2.040559193803419902e+01
1.740956864193460163e+01,1.001776085193838668e+02,-3.257625032383429442e+01
3.385537009579167744e+01,9.893103048284785928e+01,-3.258479559960202465e+01
5.082582667409501909e+01,9.894554933836883492e+01,-3.240688752312137666e+01
6.835269868922334524e+01,9.877229348930302422e+01,-3.152942373257528530e+01
8.544570085937478154e+01,9.907385830450120068e+01,-2.688897110508452215e+01
1.020372078136342964e+02,9.896658484021571667e+01,-3.309709805210491851e+00
1.192451848297734642e+02,9.897542117015372298e+01,-1.178523873419810286e+01
1.366766402476787050e+02,9.931590093771305305e+01,-3.344966808425477112e+00
1.533619267716912020e+02,9.889837844538990907e+01,-1.971642440135139296e+01
1.822194383122102934e+01,1.092795844234139508e+02,-3.255589221835676739e+01
3.405586004797938671e+01,1.084019840814211193e+02,-3.257522562818988376e+01
5.090292953121681307e+01,1.082664047674189902e+02,-3.241803674939330193e+01
6.821041020382779152e+01,1.079487192622923999e+02,-3.163777263799784478e+01
8.560045723640759263e+01,1.086662836732357675e+02,-2.776435722392816174e+01
1.022482297091034269e+02,1.086789528466086523e+02,-5.468270860462279614e+00
1.191353841884812965e+02,1.082800336621971411e+02,-9.206831923486445746e+00
1.367772333770233217e+02,1.088003102433596041e+02,-4.400720964149931191e+00
1.517388849024425497e+02,1.077529324881697619e+02,-2.018442517907989497e+01
2.039179020545870458e+01,1.177786553799234781e+02,-3.251043036120188390e+01
3.436361124415844870e+01,1.178662364953974588e+02,-3.256439201380598547e+01
5.127906424094450699e+01,1.177438103045962237e+02,-3.244249138527753473e+01
6.804748064015868181e+01,1.172783230169357864e+02,-3.184793175672279730e+01
8.521378276892663450e+01,1.180851973013183738e+02,-2.943619629127154980e+01
1.023791276786709687e+02,1.183174917797634009e+02,-1.841695520988660562e+01
1.194286619048417748e+02,1.178048814803781141e+02,-4.834402287800222631e+00
1.362928158198618007e+02,1.181265852096639009e+02,-1.455874426486292883e+01
3.508619342524406903e+01,1.271128638023337487e+02,-3.254741938731043405e+01
