x [um],y [um],Vmem [mV]
6.917739070370774357e+01,1.622583896245848933e+01,-3.803611800411402299e+01
8.461243531969552123e+01,1.497577740962555914e+01,-3.804003880848095775e+01
1.020676991871004162e+02,1.584317859377547322e+01,-3.804751484020370356e+01
5.134558447485542132e+01,2.478396407854150496e+01,-3.802893382919742038e+01
6.811499972904363176e+01,2.350128037708361006e+01,-3.803352612901113616e+01
8.472605077259932216e+01,2.350181759190728314e+01,-3.804424122372922312e+01
1.020571886498401852e+02,2.418487363073122509e+01,-3.804945105698570273e+01
3.517851749591423527e+01,3.445750393729391448e+01,-3.802867218802113314e+01
5.018525535117085923e+01,3.307944284157636616e+01,-3.802747549494971224e+01
6.766863807957483345e+01,3.275554371890147110e+01,-3.803596250584898542e+01
8.495271893764605409e+01,3.276174626007183122e+01,-3.805645014628456124e+01
1.021235792835748839e+02,3.345973311080286550e+01,-3.806882847710007667e+01
3.315758150280594663e+01,4.286579953719629543e+01,-3.802522039048189129e+01
5.076450867123995181e+01,4.245704360628719343e+01,-3.802937889443561659e+01
6.794779416539155648e+01,4.207677052040268961e+01,-3.804464081875791948e+01
8.491465008994686059e+01,4.208185800786003483e+01,-3.808212653068540021e+01
1.018927401184119361e+02,4.290942724040020551e+01,-3.811062844022107754e+01
1.935324077476901294e+01,5.391041158248595622e+01,-3.802521334775889983e+01
3.409663128077401240e+01,5.223537405947134005e+01,-3.802516152479795863e+01
5.095079124844692586e+01,5.179382242253447544e+01,-3.803222430115097552e+01
6.790919956633975119e+01,5.156272020717114657e+01,-3.806080360083517888e+01
8.476318750291436288e+01,5.164387144554277143e+01,-3.812912182898745073e+01
1.018601029429176492e+02,5.237041058087813639e+01,-3.819365757992008525e+01
1.367226663474333179e+02,5.156461145636889398e+01,-3.842380817496226797e+01
1.702284740224376236e+01,6.219792695887051792e+01,-3.802326761906034136e+01
3.425495011419378244e+01,6.160894488490237109e+01,-3.802555745077328453e+01
5.104041159272812678e+01,6.139942015576818335e+01,-3.803894930672154828e+01
6.768718185136776810e+01,6.118245188867717843e+01,-3.808419225930380492e+01
8.463928875537591523e+01,6.106806211618158642e+01,-3.819884732611160416e+01
1.022448411073830670e+02,6.169161082118061046e+01,-3.838544420501362708e+01
1.195188220970539845e+02,6.132076687655690250e+01,-3.868483060672428309e+01
1.366733873662562360e+02,6.097122052600161624e+01,-3.847032077564490749e+01
1.511222927932370510e+02,6.218611954648247320e+01,-3.843001169166743836e+01
1.645798605598134401e+01,7.085303538326623141e+01,-3.802334937832601014e+01
3.389191161757680959e+01,7.084773990027181867e+01,-3.802669975033403915e+01
5.102909465183989823e+01,7.102659104982707561e+01,-3.804578673284468238e+01
6.767703984311393128e+01,7.079007228392211459e+01,-3.811250570597832166e+01
8.501144126888810604e+01,7.032351741811201862e+01,-3.828444938181952750e+01
1.024937913284139768e+02,7.103375241795681916e+01,-3.842403747411241000e+01
1.197295548898473072e+02,7.089789595275205158e+01,-3.775304805049878354e+01
1.365683103318199301e+02,7.082719987709906206e+01,-3.833808091751092206e+01
1.529597947675141825e+02,7.058968516257311876e+01,-3.850619874793653707e+01
1.550998123888688340e+01,7.952604193307384151e+01,-3.802539742763654118e+01
3.343806518890497159e+01,8.017193524401729121e+01,-3.802651877364285582e+01
5.085439061310216147e+01,8.049175073981699313e+01,-3.805244262179863313e+01
6.804942057552078438e+01,8.020121505483687940e+01,-3.814110265168559266e+01
8.509063714835833991e+01,7.968278514019291947e+01,-3.835631279736356447e+01
1.024564493634527480e+02,8.030888627263585988e+01,-3.812143965903828757e+01
1.199112910956089735e+02,8.039914708292006651e+01,-3.274000628109926225e+01
1.369729930851572135e+02,8.035398810041790796e+01,-3.751771445966639362e+01
1.532491826638001839e+02,7.995627159065938372e+01,-3.857092802132191878e+01
1.666868358441397291e+01,9.103544958103169904e+01,-3.802599897640612170e+01
3.340603870618091520e+01,8.939770674635104797e+01,-3.802794880967656610e+01
5.092207832725823380e+01,8.972237598195178521e+01,-3.805664388660120778e+01
6.832787975490683152e+01,8.953117090754361129e+01,-3.816339112628362784e+01
8.518672884614173313e+01,8.930723846505054553e+01,-3.839717434641518423e+01
